,Date,HT,LONG,LAT,locName
202,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
203,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
204,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
205,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
206,2005-11-26 20:00:00,1.64,153.4772,-28.5047,The Pocket (Marshalls Creek)
207,2005-11-26 20:00:00,1.63,153.4772,-28.5047,The Pocket (Marshalls Creek)
208,2005-11-26 20:00:00,1.63,153.4772,-28.5047,The Pocket (Marshalls Creek)
209,2005-11-26 21:00:00,1.63,153.4772,-28.5047,The Pocket (Marshalls Creek)
210,2005-11-26 21:00:00,1.63,153.4772,-28.5047,The Pocket (Marshalls Creek)
211,2005-11-26 21:00:00,1.62,153.4772,-28.5047,The Pocket (Marshalls Creek)
212,2005-11-26 21:00:00,1.62,153.4772,-28.5047,The Pocket (Marshalls Creek)
213,2005-11-26 21:00:00,1.62,153.4772,-28.5047,The Pocket (Marshalls Creek)
214,2005-11-26 21:00:00,1.62,153.4772,-28.5047,The Pocket (Marshalls Creek)
215,2005-11-26 21:00:00,1.61,153.4772,-28.5047,The Pocket (Marshalls Creek)
216,2005-11-26 21:00:00,1.61,153.4772,-28.5047,The Pocket (Marshalls Creek)
217,2005-11-26 21:00:00,1.61,153.4772,-28.5047,The Pocket (Marshalls Creek)
218,2005-11-26 22:00:00,1.61,153.4772,-28.5047,The Pocket (Marshalls Creek)
219,2005-11-26 22:00:00,1.6,153.4772,-28.5047,The Pocket (Marshalls Creek)
220,2005-11-26 22:00:00,1.6,153.4772,-28.5047,The Pocket (Marshalls Creek)
221,2005-11-26 22:00:00,1.6,153.4772,-28.5047,The Pocket (Marshalls Creek)
222,2005-11-26 22:00:00,1.6,153.4772,-28.5047,The Pocket (Marshalls Creek)
223,2005-11-26 22:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
224,2005-11-26 22:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
225,2005-11-26 22:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
226,2005-11-26 22:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
227,2005-11-26 22:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
228,2005-11-26 23:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
229,2005-11-26 23:00:00,1.59,153.4772,-28.5047,The Pocket (Marshalls Creek)
230,2005-11-26 23:00:00,1.58,153.4772,-28.5047,The Pocket (Marshalls Creek)
231,2005-11-26 23:00:00,1.58,153.4772,-28.5047,The Pocket (Marshalls Creek)
232,2005-11-26 23:00:00,1.58,153.4772,-28.5047,The Pocket (Marshalls Creek)
233,2005-11-26 23:00:00,1.58,153.4772,-28.5047,The Pocket (Marshalls Creek)
234,2005-11-26 23:00:00,1.58,153.4772,-28.5047,The Pocket (Marshalls Creek)
235,2005-11-26 23:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
236,2005-11-26 23:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
237,2005-11-26 23:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
238,2005-11-26 23:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
239,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
240,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
241,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
242,2005-11-27 00:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
243,2005-11-27 00:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
244,2005-11-27 00:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
245,2005-11-27 00:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
246,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
247,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
248,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
249,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
250,2005-11-27 00:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
251,2005-11-27 01:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
252,2005-11-27 01:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
253,2005-11-27 01:00:00,1.57,153.4772,-28.5047,The Pocket (Marshalls Creek)
254,2005-11-27 01:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
255,2005-11-27 01:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
256,2005-11-27 01:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
257,2005-11-27 01:00:00,1.56,153.4772,-28.5047,The Pocket (Marshalls Creek)
258,2005-11-27 01:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
259,2005-11-27 01:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
260,2005-11-27 01:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
261,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
262,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
263,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
264,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
265,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
266,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
267,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
268,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
269,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
270,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
271,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
272,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
273,2005-11-27 02:00:00,1.55,153.4772,-28.5047,The Pocket (Marshalls Creek)
274,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
