OBS_TIME_LOC,HT,LONG,LAT,time
2006-01-15 14:00:00,2.7100000000000004,153.4772,-28.5047,2006-01-15 14:00:00
2006-01-15 15:00:00,2.7525,153.4772,-28.5047,2006-01-15 15:00:00
2006-01-15 16:00:00,2.775,153.4772,-28.5047,2006-01-15 16:00:00
2006-01-15 17:00:00,2.805,153.4772,-28.5047,2006-01-15 17:00:00
2006-01-15 18:00:00,2.83,153.4772,-28.504700000000003,2006-01-15 18:00:00
2006-01-15 19:00:00,2.8357142857142854,153.4772,-28.50470000000001,2006-01-15 19:00:00
2006-01-15 20:00:00,2.8357142857142854,153.4772,-28.5047,2006-01-15 20:00:00
2006-01-15 21:00:00,2.8357142857142854,153.4772,-28.5047,2006-01-15 21:00:00
2006-01-15 22:00:00,2.7875,153.4772,-28.5047,2006-01-15 22:00:00
2006-01-15 23:00:00,2.7875,153.4772,-28.5047,2006-01-15 23:00:00
2006-01-16 00:00:00,2.7875,153.4772,-28.5047,2006-01-16 00:00:00
2006-01-16 01:00:00,2.7875,153.4772,-28.5047,2006-01-16 01:00:00
2006-01-16 02:00:00,2.7875,153.4772,-28.5047,2006-01-16 02:00:00
2006-01-16 03:00:00,2.7875,153.4772,-28.5047,2006-01-16 03:00:00
2006-01-16 04:00:00,2.7875,153.4772,-28.5047,2006-01-16 04:00:00
2006-01-16 05:00:00,2.7875,153.4772,-28.5047,2006-01-16 05:00:00
2006-01-16 06:00:00,2.7875,153.4772,-28.5047,2006-01-16 06:00:00
2006-01-16 07:00:00,2.7875,153.4772,-28.5047,2006-01-16 07:00:00
2006-01-16 08:00:00,2.7875,153.4772,-28.504700000000003,2006-01-16 08:00:00
2006-01-16 09:00:00,2.7875,153.4772,-28.50470000000001,2006-01-16 09:00:00
2006-01-16 10:00:00,2.708,153.4772,-28.5047,2006-01-16 10:00:00
2006-01-16 11:00:00,2.7630000000000003,153.4772,-28.504700000000003,2006-01-16 11:00:00
2006-01-16 12:00:00,2.81,153.4772,-28.50470000000001,2006-01-16 12:00:00
2006-01-16 13:00:00,2.838,153.4772,-28.50470000000001,2006-01-16 13:00:00
2006-01-16 14:00:00,2.87,153.4772,-28.504700000000003,2006-01-16 14:00:00
2006-01-16 15:00:00,2.9375,153.4772,-28.5047,2006-01-16 15:00:00
2006-01-16 16:00:00,3.0050000000000003,153.4772,-28.5047,2006-01-16 16:00:00
2006-01-16 17:00:00,3.01,153.4772,-28.5047,2006-01-16 17:00:00
2006-01-16 18:00:00,3.01,153.4772,-28.5047,2006-01-16 18:00:00
2006-01-16 19:00:00,3.0275,153.4772,-28.504700000000003,2006-01-16 19:00:00
2006-01-16 20:00:00,3.01,153.4772,-28.5047,2006-01-16 20:00:00
2006-01-16 21:00:00,3.01,153.4772,-28.50470000000001,2006-01-16 21:00:00
2006-01-16 22:00:00,3.005,153.4772,-28.5047,2006-01-16 22:00:00
2006-01-16 23:00:00,2.9199999999999995,153.4772,-28.5047,2006-01-16 23:00:00
2006-01-17 00:00:00,2.8425,153.4772,-28.5047,2006-01-17 00:00:00
2006-01-17 01:00:00,2.82,153.4772,-28.5047,2006-01-17 01:00:00
2006-01-17 02:00:00,2.8000000000000003,153.4772,-28.5047,2006-01-17 02:00:00
2006-01-17 03:00:00,2.79,153.4772,-28.5047,2006-01-17 03:00:00
2006-01-17 04:00:00,2.7825,153.4772,-28.5047,2006-01-17 04:00:00
2006-01-17 05:00:00,2.7825,153.4772,-28.5047,2006-01-17 05:00:00
2006-01-17 06:00:00,2.7825,153.4772,-28.5047,2006-01-17 06:00:00
2006-01-17 07:00:00,2.7825,153.4772,-28.5047,2006-01-17 07:00:00
2006-01-17 08:00:00,2.7825,153.4772,-28.5047,2006-01-17 08:00:00
2006-01-17 09:00:00,2.7825,153.4772,-28.5047,2006-01-17 09:00:00
2006-01-17 10:00:00,2.76,153.4772,-28.5047,2006-01-17 10:00:00
2006-01-17 11:00:00,2.76,153.4772,-28.504700000000003,2006-01-17 11:00:00
2006-01-17 12:00:00,2.76,153.47719999999995,-28.50470000000001,2006-01-17 12:00:00
2006-01-17 13:00:00,2.765,153.4772,-28.504700000000003,2006-01-17 13:00:00
2006-01-17 14:00:00,2.765,153.4772,-28.50470000000001,2006-01-17 14:00:00
2006-01-17 15:00:00,2.7670000000000003,153.47719999999995,-28.504700000000003,2006-01-17 15:00:00
2006-01-17 16:00:00,2.8344444444444434,153.4772,-28.50470000000001,2006-01-17 16:00:00
2006-01-17 17:00:00,2.84,153.4772,-28.5047,2006-01-17 17:00:00
2006-01-17 18:00:00,2.8856,153.4771999999999,-28.504699999999996,2006-01-17 18:00:00
2006-01-17 19:00:00,2.8856,153.47719999999995,-28.504700000000003,2006-01-17 19:00:00
2006-01-17 20:00:00,2.8856,153.47719999999995,-28.50469999999999,2006-01-17 20:00:00
2006-01-17 21:00:00,2.8110526315789466,153.4772,-28.50470000000001,2006-01-17 21:00:00
2006-01-17 22:00:00,2.769333333333333,153.47719999999995,-28.50470000000001,2006-01-17 22:00:00
2006-01-17 23:00:00,2.7022222222222223,153.4772,-28.50470000000001,2006-01-17 23:00:00
2006-01-18 00:00:00,2.6927272727272733,153.4771999999999,-28.5047,2006-01-18 00:00:00
2006-01-18 01:00:00,2.6927272727272733,153.4772,-28.504699999999985,2006-01-18 01:00:00
2006-01-18 02:00:00,2.6922222222222216,153.47719999999995,-28.50470000000001,2006-01-18 02:00:00
2006-01-18 03:00:00,2.7022222222222223,153.4772,-28.504699999999985,2006-01-18 03:00:00
2006-01-18 04:00:00,2.69,153.4772,-28.504700000000003,2006-01-18 04:00:00
2006-01-18 05:00:00,2.69,153.4772,-28.5047,2006-01-18 05:00:00
2006-01-18 06:00:00,2.6666666666666665,153.4772,-28.5047,2006-01-18 06:00:00
2006-01-18 07:00:00,2.6666666666666665,153.4772,-28.5047,2006-01-18 07:00:00
2006-01-18 08:00:00,2.6500000000000004,153.4772,-28.50470000000001,2006-01-18 08:00:00
2006-01-18 09:00:00,2.6500000000000004,153.47719999999995,-28.50470000000001,2006-01-18 09:00:00
2006-01-18 10:00:00,2.6500000000000004,153.4772,-28.50470000000001,2006-01-18 10:00:00
2006-01-18 11:00:00,2.684705882352941,153.47719999999995,-28.50470000000001,2006-01-18 11:00:00
2006-01-18 12:00:00,2.7476923076923074,153.4772,-28.50470000000001,2006-01-18 12:00:00
2006-01-18 13:00:00,2.8220000000000005,153.4772,-28.5047,2006-01-18 13:00:00
2006-01-18 14:00:00,2.8928571428571432,153.4772,-28.50470000000001,2006-01-18 14:00:00
2006-01-18 15:00:00,2.93,153.4772,-28.5047,2006-01-18 15:00:00
2006-01-18 16:00:00,2.948888888888889,153.4771999999999,-28.5047,2006-01-18 16:00:00
2006-01-18 17:00:00,2.948888888888889,153.4772,-28.50470000000001,2006-01-18 17:00:00
2006-01-18 18:00:00,2.948888888888889,153.47719999999995,-28.50470000000001,2006-01-18 18:00:00
2006-01-18 19:00:00,2.8738461538461544,153.4772,-28.5047,2006-01-18 19:00:00
2006-01-18 20:00:00,2.8738461538461544,153.4772,-28.5047,2006-01-18 20:00:00
2006-01-18 21:00:00,2.8738461538461544,153.4772,-28.504699999999985,2006-01-18 21:00:00
2006-01-18 22:00:00,2.8738461538461544,153.4772,-28.5047,2006-01-18 22:00:00
2006-01-18 23:00:00,2.8738461538461544,153.4772,-28.5047,2006-01-18 23:00:00
2006-01-19 00:00:00,2.8738461538461544,153.4772,-28.50470000000001,2006-01-19 00:00:00
2006-01-19 01:00:00,2.59,153.4772,-28.50470000000001,2006-01-19 01:00:00
2006-01-19 02:00:00,2.59,153.4772000000001,-28.504699999999968,2006-01-19 02:00:00
2006-01-19 03:00:00,2.625,153.47719999999978,-28.504699999999968,2006-01-19 03:00:00
2006-01-19 04:00:00,2.8132692307692317,153.4771999999999,-28.5047,2006-01-19 04:00:00
2006-01-19 05:00:00,3.355744680851064,153.47719999999995,-28.50470000000001,2006-01-19 05:00:00
2006-01-19 06:00:00,3.4804878048780483,153.47720000000004,-28.504699999999982,2006-01-19 06:00:00
2006-01-19 07:00:00,3.4804878048780483,153.4771999999999,-28.5047,2006-01-19 07:00:00
2006-01-19 08:00:00,3.4804878048780483,153.4771999999998,-28.504699999999968,2006-01-19 08:00:00
2006-01-19 09:00:00,3.4804878048780483,153.47719999999984,-28.504699999999968,2006-01-19 09:00:00
2006-01-19 10:00:00,3.4804878048780483,153.47719999999978,-28.504699999999968,2006-01-19 10:00:00
2006-01-19 11:00:00,3.9652112676056332,153.4771999999999,-28.504699999999968,2006-01-19 11:00:00
2006-01-19 12:00:00,3.9652112676056332,153.4771999999999,-28.5047,2006-01-19 12:00:00
2006-01-19 13:00:00,3.9652112676056332,153.47719999999978,-28.504699999999968,2006-01-19 13:00:00
2006-01-19 14:00:00,3.9652112676056332,153.47719999999987,-28.504699999999968,2006-01-19 14:00:00
2006-01-19 15:00:00,3.9485263157894748,153.47720000000004,-28.504699999999982,2006-01-19 15:00:00
2006-01-19 16:00:00,3.9021428571428576,153.47719999999995,-28.50470000000001,2006-01-19 16:00:00
2006-01-19 17:00:00,3.9485263157894748,153.4771999999998,-28.504699999999968,2006-01-19 17:00:00
2006-01-19 18:00:00,4.067303370786518,153.4772000000001,-28.504699999999968,2006-01-19 18:00:00
2006-01-19 19:00:00,4.067303370786518,153.4772,-28.504699999999985,2006-01-19 19:00:00
2006-01-19 20:00:00,4.067303370786518,153.47719999999995,-28.50469999999999,2006-01-19 20:00:00
2006-01-19 21:00:00,4.067303370786518,153.4771999999999,-28.5047,2006-01-19 21:00:00
2006-01-19 22:00:00,3.9234482758620692,153.47719999999995,-28.50469999999999,2006-01-19 22:00:00
2006-01-19 23:00:00,3.7509090909090905,153.4772,-28.504700000000003,2006-01-19 23:00:00
2006-01-20 00:00:00,3.622,153.4772,-28.504700000000003,2006-01-20 00:00:00
2006-01-20 01:00:00,3.58,153.4772,-28.50470000000001,2006-01-20 01:00:00
2006-01-20 02:00:00,3.5733333333333337,153.4772,-28.5047,2006-01-20 02:00:00
2006-01-20 03:00:00,3.5444444444444447,153.4772,-28.5047,2006-01-20 03:00:00
2006-01-20 04:00:00,3.515,153.4772,-28.5047,2006-01-20 04:00:00
2006-01-20 05:00:00,3.5,153.4772,-28.5047,2006-01-20 05:00:00
2006-01-20 06:00:00,3.483333333333334,153.4772,-28.5047,2006-01-20 06:00:00
2006-01-20 07:00:00,3.47,153.4772,-28.5047,2006-01-20 07:00:00
2006-01-20 08:00:00,3.46,153.4772,-28.504700000000003,2006-01-20 08:00:00
2006-01-20 09:00:00,3.44,153.47719999999995,-28.50470000000001,2006-01-20 09:00:00
2006-01-20 10:00:00,3.4260000000000006,153.4772,-28.5047,2006-01-20 10:00:00
2006-01-20 11:00:00,3.396875,153.4772,-28.50470000000001,2006-01-20 11:00:00
2006-01-20 12:00:00,3.396875,153.4771999999999,-28.504699999999996,2006-01-20 12:00:00
2006-01-20 13:00:00,3.396875,153.4771999999999,-28.504699999999996,2006-01-20 13:00:00
2006-01-20 14:00:00,3.4363999999999995,153.4772,-28.50470000000001,2006-01-20 14:00:00
2006-01-20 15:00:00,3.556,153.47719999999995,-28.504700000000003,2006-01-20 15:00:00
2006-01-20 16:00:00,3.661428571428572,153.4771999999999,-28.5047,2006-01-20 16:00:00
2006-01-20 17:00:00,3.754000000000001,153.4772,-28.50470000000001,2006-01-20 17:00:00
2006-01-20 18:00:00,3.870416666666667,153.4771999999999,-28.5047,2006-01-20 18:00:00
2006-01-20 19:00:00,3.870416666666667,153.4772,-28.50470000000001,2006-01-20 19:00:00
2006-01-20 20:00:00,3.870416666666667,153.4772000000001,-28.504699999999982,2006-01-20 20:00:00
2006-01-20 21:00:00,3.7985714285714285,153.47719999999995,-28.50469999999999,2006-01-20 21:00:00
2006-01-20 22:00:00,3.6158139534883698,153.4772,-28.504700000000003,2006-01-20 22:00:00
2006-01-20 23:00:00,3.340333333333333,153.4772,-28.5047,2006-01-20 23:00:00
2006-01-21 00:00:00,3.0660000000000003,153.4772,-28.504700000000003,2006-01-21 00:00:00
2006-01-21 01:00:00,3.015,153.4772,-28.504700000000003,2006-01-21 01:00:00
2006-01-21 02:00:00,2.9619999999999997,153.4772,-28.5047,2006-01-21 02:00:00
2006-01-21 03:00:00,2.928333333333333,153.4772,-28.504700000000003,2006-01-21 03:00:00
2006-01-21 04:00:00,2.928333333333333,153.4772,-28.504700000000003,2006-01-21 04:00:00
2006-01-21 05:00:00,2.928333333333333,153.4772,-28.5047,2006-01-21 05:00:00
2006-01-21 06:00:00,2.928333333333333,153.4772,-28.5047,2006-01-21 06:00:00
2006-01-21 07:00:00,2.928333333333333,153.4772,-28.5047,2006-01-21 07:00:00
2006-01-21 08:00:00,2.928333333333333,153.4772,-28.504700000000003,2006-01-21 08:00:00
2006-01-21 09:00:00,2.928333333333333,153.4772,-28.50470000000001,2006-01-21 09:00:00
2006-01-21 10:00:00,2.928333333333333,153.47719999999995,-28.504699999999985,2006-01-21 10:00:00
2006-01-21 11:00:00,2.928333333333333,153.47719999999995,-28.5047,2006-01-21 11:00:00
2006-01-21 12:00:00,2.9724999999999984,153.4772,-28.5047,2006-01-21 12:00:00
2006-01-21 13:00:00,3.0033333333333334,153.4772,-28.50470000000001,2006-01-21 13:00:00
2006-01-21 14:00:00,3.02,153.47719999999995,-28.50470000000001,2006-01-21 14:00:00
2006-01-21 15:00:00,3.02,153.4772,-28.50470000000001,2006-01-21 15:00:00
2006-01-21 16:00:00,3.02,153.4772,-28.50470000000001,2006-01-21 16:00:00
2006-01-21 17:00:00,2.997272727272728,153.4772,-28.50470000000001,2006-01-21 17:00:00
2006-01-21 18:00:00,2.98,153.4772,-28.50470000000001,2006-01-21 18:00:00
2006-01-21 19:00:00,2.9722222222222228,153.4772,-28.50470000000001,2006-01-21 19:00:00
2006-01-21 20:00:00,2.93,153.4772,-28.50470000000001,2006-01-21 20:00:00
2006-01-21 21:00:00,2.883,153.4772,-28.50470000000001,2006-01-21 21:00:00
2006-01-21 22:00:00,2.8272727272727267,153.4772,-28.504700000000003,2006-01-21 22:00:00
2006-01-21 23:00:00,2.7749999999999995,153.4772,-28.5047,2006-01-21 23:00:00
2006-01-22 00:00:00,2.7466666666666666,153.4772,-28.5047,2006-01-22 00:00:00
2006-01-22 01:00:00,2.73,153.4772,-28.5047,2006-01-22 01:00:00
2006-01-22 02:00:00,2.72,153.4772,-28.5047,2006-01-22 02:00:00
2006-01-22 03:00:00,2.71,153.4772,-28.5047,2006-01-22 03:00:00
2006-01-22 04:00:00,2.7,153.4772,-28.5047,2006-01-22 04:00:00
2006-01-22 05:00:00,2.7,153.4772,-28.5047,2006-01-22 05:00:00
2006-01-22 06:00:00,2.69,153.4772,-28.5047,2006-01-22 06:00:00
2006-01-22 07:00:00,2.685,153.4772,-28.5047,2006-01-22 07:00:00
2006-01-22 08:00:00,2.68,153.4772,-28.504700000000003,2006-01-22 08:00:00
2006-01-22 09:00:00,2.68,153.4772,-28.50470000000001,2006-01-22 09:00:00
2006-01-22 10:00:00,2.68,153.4772,-28.50470000000001,2006-01-22 10:00:00
2006-01-22 11:00:00,2.6933333333333334,153.4772,-28.50470000000001,2006-01-22 11:00:00
2006-01-22 12:00:00,2.732857142857143,153.4772,-28.50470000000001,2006-01-22 12:00:00
2006-01-22 13:00:00,2.7771428571428567,153.4772,-28.50470000000001,2006-01-22 13:00:00
2006-01-22 14:00:00,2.833636363636364,153.4771999999999,-28.5047,2006-01-22 14:00:00
2006-01-22 15:00:00,2.897692307692308,153.47719999999995,-28.50469999999999,2006-01-22 15:00:00
2006-01-22 16:00:00,2.947826086956522,153.47719999999995,-28.5047,2006-01-22 16:00:00
2006-01-22 17:00:00,2.9678571428571434,153.47719999999995,-28.50469999999999,2006-01-22 17:00:00
2006-01-22 18:00:00,2.9678571428571434,153.4772,-28.504699999999985,2006-01-22 18:00:00
2006-01-22 19:00:00,2.9678571428571434,153.4772000000001,-28.504699999999968,2006-01-22 19:00:00
2006-01-22 20:00:00,2.9519444444444445,153.4772000000001,-28.504699999999968,2006-01-22 20:00:00
2006-01-22 21:00:00,2.9050909090909083,153.4772000000001,-28.504699999999968,2006-01-22 21:00:00
2006-01-22 22:00:00,2.8547058823529428,153.4772,-28.50470000000001,2006-01-22 22:00:00
2006-01-22 23:00:00,2.8547058823529428,153.4772,-28.50470000000001,2006-01-22 23:00:00
2006-01-23 00:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 00:00:00
2006-01-23 01:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 01:00:00
2006-01-23 02:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 02:00:00
2006-01-23 03:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 03:00:00
2006-01-23 04:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 04:00:00
2006-01-23 05:00:00,2.8547058823529428,153.4772,-28.5047,2006-01-23 05:00:00
2006-01-23 06:00:00,2.8547058823529428,153.4772,-28.504700000000003,2006-01-23 06:00:00
2006-01-23 07:00:00,2.8547058823529428,153.4772,-28.504700000000003,2006-01-23 07:00:00
2006-01-23 08:00:00,2.8547058823529428,153.4772,-28.504700000000003,2006-01-23 08:00:00
2006-01-23 09:00:00,2.8547058823529428,153.4772,-28.50470000000001,2006-01-23 09:00:00
2006-01-23 10:00:00,2.8547058823529428,153.4772,-28.504700000000003,2006-01-23 10:00:00
2006-01-23 11:00:00,2.8547058823529428,153.4772,-28.50470000000001,2006-01-23 11:00:00
2006-01-23 12:00:00,2.8547058823529428,153.4772,-28.50470000000001,2006-01-23 12:00:00
2006-01-23 13:00:00,2.8878571428571425,153.4772,-28.504700000000003,2006-01-23 13:00:00
2006-01-23 14:00:00,2.954166666666666,153.4772,-28.504700000000003,2006-01-23 14:00:00
2006-01-23 15:00:00,2.998333333333333,153.4772,-28.504700000000003,2006-01-23 15:00:00
2006-01-23 16:00:00,3.03,153.47719999999995,-28.50470000000001,2006-01-23 16:00:00
2006-01-23 17:00:00,3.0580000000000003,153.4772,-28.504700000000003,2006-01-23 17:00:00
2006-01-23 18:00:00,3.0580000000000003,153.4772,-28.50470000000001,2006-01-23 18:00:00
2006-01-23 19:00:00,3.0580000000000003,153.4771999999999,-28.504699999999996,2006-01-23 19:00:00
2006-01-23 20:00:00,3.0416666666666674,153.4772,-28.50470000000001,2006-01-23 20:00:00
2006-01-23 21:00:00,2.9304,153.4772,-28.504700000000003,2006-01-23 21:00:00
2006-01-23 22:00:00,2.846,153.4772,-28.5047,2006-01-23 22:00:00
2006-01-23 23:00:00,2.822,153.4772,-28.5047,2006-01-23 23:00:00
2006-01-24 00:00:00,2.8,153.4772,-28.5047,2006-01-24 00:00:00
2006-01-24 01:00:00,2.78,153.4772,-28.5047,2006-01-24 01:00:00
2006-01-24 02:00:00,2.765,153.4772,-28.5047,2006-01-24 02:00:00
2006-01-24 03:00:00,2.75,153.4772,-28.504700000000003,2006-01-24 03:00:00
2006-01-24 04:00:00,2.75,153.47719999999995,-28.504700000000003,2006-01-24 04:00:00
2006-01-24 05:00:00,2.736,153.4771999999999,-28.504699999999996,2006-01-24 05:00:00
2006-01-24 06:00:00,2.6800000000000006,153.4771999999999,-28.504699999999996,2006-01-24 06:00:00
2006-01-24 07:00:00,2.5976923076923097,153.4772,-28.50470000000001,2006-01-24 07:00:00
2006-01-24 08:00:00,2.584999999999999,153.4772,-28.5047,2006-01-24 08:00:00
2006-01-24 09:00:00,2.584999999999999,153.4772,-28.50470000000001,2006-01-24 09:00:00
2006-01-24 10:00:00,2.584999999999999,153.4772,-28.50470000000001,2006-01-24 10:00:00
2006-01-24 11:00:00,2.58875,153.4772,-28.50470000000001,2006-01-24 11:00:00
2006-01-24 12:00:00,2.652857142857143,153.47719999999995,-28.504700000000003,2006-01-24 12:00:00
2006-01-24 13:00:00,2.73125,153.4772,-28.50470000000001,2006-01-24 13:00:00
2006-01-24 14:00:00,2.8695,153.4772,-28.50470000000001,2006-01-24 14:00:00
2006-01-24 15:00:00,2.894285714285714,153.4772,-28.50470000000001,2006-01-24 15:00:00
2006-01-24 16:00:00,2.9185714285714286,153.4772,-28.5047,2006-01-24 16:00:00
2006-01-24 17:00:00,2.954285714285714,153.4772,-28.50470000000001,2006-01-24 17:00:00
2006-01-24 18:00:00,2.9775,153.47719999999995,-28.50470000000001,2006-01-24 18:00:00
2006-01-24 19:00:00,2.979090909090909,153.4772,-28.50470000000001,2006-01-24 19:00:00
2006-01-24 20:00:00,2.979090909090909,153.4772,-28.50470000000001,2006-01-24 20:00:00
2006-01-24 21:00:00,2.979090909090909,153.4772,-28.504700000000003,2006-01-24 21:00:00
2006-01-24 22:00:00,2.919,153.4772,-28.5047,2006-01-24 22:00:00
2006-01-24 23:00:00,2.8760000000000003,153.4772,-28.5047,2006-01-24 23:00:00
2006-01-25 00:00:00,2.8525,153.4772,-28.5047,2006-01-25 00:00:00
2006-01-25 01:00:00,2.8525,153.4772,-28.5047,2006-01-25 01:00:00
2006-01-25 02:00:00,2.8525,153.4772,-28.5047,2006-01-25 02:00:00
2006-01-25 03:00:00,2.8525,153.4772,-28.5047,2006-01-25 03:00:00
2006-01-25 04:00:00,2.8525,153.4772,-28.5047,2006-01-25 04:00:00
2006-01-25 05:00:00,2.8525,153.4772,-28.5047,2006-01-25 05:00:00
2006-01-25 06:00:00,2.78,153.4772,-28.5047,2006-01-25 06:00:00
2006-01-25 07:00:00,2.77,153.47719999999995,-28.50470000000001,2006-01-25 07:00:00
2006-01-25 08:00:00,2.75,153.4772,-28.504700000000003,2006-01-25 08:00:00
2006-01-25 09:00:00,2.706363636363637,153.47719999999995,-28.504699999999985,2006-01-25 09:00:00
2006-01-25 10:00:00,2.706363636363637,153.4771999999999,-28.5047,2006-01-25 10:00:00
2006-01-25 11:00:00,2.706363636363637,153.4772,-28.504700000000003,2006-01-25 11:00:00
2006-01-25 12:00:00,2.8545454545454545,153.4772,-28.504700000000003,2006-01-25 12:00:00
2006-01-25 13:00:00,2.9,153.4772,-28.5047,2006-01-25 13:00:00
2006-01-25 14:00:00,2.9,153.4772,-28.5047,2006-01-25 14:00:00
2006-01-25 15:00:00,2.9,153.4772,-28.504700000000003,2006-01-25 15:00:00
2006-01-25 16:00:00,2.9,153.4772,-28.5047,2006-01-25 16:00:00
2006-01-25 17:00:00,2.9,153.4772,-28.50470000000001,2006-01-25 17:00:00
2006-01-25 18:00:00,2.9,153.47719999999995,-28.504699999999985,2006-01-25 18:00:00
2006-01-25 19:00:00,2.992,153.4771999999999,-28.5047,2006-01-25 19:00:00
2006-01-25 20:00:00,2.9832258064516117,153.47720000000004,-28.504699999999985,2006-01-25 20:00:00
2006-01-25 21:00:00,2.9365217391304346,153.4771999999999,-28.5047,2006-01-25 21:00:00
2006-01-25 22:00:00,2.87128205128205,153.4772,-28.5047,2006-01-25 22:00:00
2006-01-25 23:00:00,2.8208333333333324,153.4772,-28.5047,2006-01-25 23:00:00
2006-01-26 00:00:00,2.755,153.4772,-28.5047,2006-01-26 00:00:00
2006-01-26 01:00:00,2.74,153.4772,-28.50470000000001,2006-01-26 01:00:00
2006-01-26 02:00:00,2.7266666666666666,153.4772,-28.5047,2006-01-26 02:00:00
2006-01-26 03:00:00,2.7080000000000006,153.4772,-28.5047,2006-01-26 03:00:00
2006-01-26 04:00:00,2.7080000000000006,153.4772,-28.5047,2006-01-26 04:00:00
2006-01-26 05:00:00,2.7080000000000006,153.4772,-28.5047,2006-01-26 05:00:00
2006-01-26 06:00:00,2.7080000000000006,153.4772,-28.5047,2006-01-26 06:00:00
2006-01-26 07:00:00,2.7080000000000006,153.4772,-28.5047,2006-01-26 07:00:00
2006-01-26 08:00:00,2.7080000000000006,153.4772,-28.50470000000001,2006-01-26 08:00:00
2006-01-26 09:00:00,2.7080000000000006,153.4772,-28.50470000000001,2006-01-26 09:00:00
2006-01-26 10:00:00,2.7080000000000006,153.4772,-28.50470000000001,2006-01-26 10:00:00
2006-01-26 11:00:00,2.6914285714285717,153.4772,-28.50470000000001,2006-01-26 11:00:00
2006-01-26 12:00:00,2.7499999999999987,153.47719999999995,-28.504700000000003,2006-01-26 12:00:00
2006-01-26 13:00:00,2.8077777777777784,153.4772,-28.504700000000003,2006-01-26 13:00:00
2006-01-26 14:00:00,2.8225,153.4772,-28.5047,2006-01-26 14:00:00
2006-01-26 15:00:00,2.8240000000000003,153.4772,-28.50470000000001,2006-01-26 15:00:00
2006-01-26 16:00:00,2.856666666666667,153.4772,-28.5047,2006-01-26 16:00:00
2006-01-26 17:00:00,2.856666666666667,153.4772,-28.50470000000001,2006-01-26 17:00:00
2006-01-26 18:00:00,2.8744444444444444,153.4772,-28.50470000000001,2006-01-26 18:00:00
2006-01-26 19:00:00,2.8744444444444444,153.4772,-28.504700000000003,2006-01-26 19:00:00
2006-01-26 20:00:00,2.8744444444444444,153.4772,-28.5047,2006-01-26 20:00:00
2006-01-26 21:00:00,2.84,153.4772,-28.5047,2006-01-26 21:00:00
2006-01-26 22:00:00,2.813333333333333,153.4772,-28.50470000000001,2006-01-26 22:00:00
2006-01-26 23:00:00,2.785,153.47719999999995,-28.50470000000001,2006-01-26 23:00:00
2006-01-27 00:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 00:00:00
2006-01-27 01:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 01:00:00
2006-01-27 02:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 02:00:00
2006-01-27 03:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 03:00:00
2006-01-27 04:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 04:00:00
2006-01-27 05:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 05:00:00
2006-01-27 06:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 06:00:00
2006-01-27 07:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 07:00:00
2006-01-27 08:00:00,2.7672222222222214,153.4772,-28.5047,2006-01-27 08:00:00
2006-01-27 09:00:00,2.7672222222222214,153.4772,-28.50470000000001,2006-01-27 09:00:00
2006-01-27 10:00:00,2.68,153.4772,-28.50470000000001,2006-01-27 10:00:00
2006-01-27 11:00:00,2.7033333333333336,153.4772,-28.50470000000001,2006-01-27 11:00:00
2006-01-27 12:00:00,2.756666666666667,153.4772,-28.50470000000001,2006-01-27 12:00:00
2006-01-27 13:00:00,2.8092307692307688,153.4772,-28.50470000000001,2006-01-27 13:00:00
2006-01-27 14:00:00,2.8644444444444437,153.4772,-28.504700000000003,2006-01-27 14:00:00
2006-01-27 15:00:00,2.9057142857142857,153.4771999999999,-28.504699999999996,2006-01-27 15:00:00
2006-01-27 16:00:00,2.9057142857142857,153.4772,-28.50470000000001,2006-01-27 16:00:00
2006-01-27 17:00:00,2.9057142857142857,153.4772,-28.5047,2006-01-27 17:00:00
2006-01-27 18:00:00,2.8675000000000006,153.4772,-28.50470000000001,2006-01-27 18:00:00
2006-01-27 19:00:00,2.86,153.4772,-28.50470000000001,2006-01-27 19:00:00
2006-01-27 20:00:00,2.8400000000000003,153.4772,-28.50470000000001,2006-01-27 20:00:00
2006-01-27 21:00:00,2.84,153.4772,-28.504700000000003,2006-01-27 21:00:00
2006-01-27 22:00:00,2.78875,153.4772,-28.5047,2006-01-27 22:00:00
2006-01-27 23:00:00,2.745,153.4772,-28.5047,2006-01-27 23:00:00
2006-01-28 00:00:00,2.715,153.4772,-28.5047,2006-01-28 00:00:00
2006-01-28 01:00:00,2.7025,153.4772,-28.5047,2006-01-28 01:00:00
2006-01-28 02:00:00,2.7025,153.4772,-28.5047,2006-01-28 02:00:00
2006-01-28 03:00:00,2.7025,153.4772,-28.5047,2006-01-28 03:00:00
