,Unnamed: 0,Unnamed: 0.1,Date,HT,LONG,LAT,locName
15577,15577,15577,2006-01-05 16:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
15578,15578,15578,2006-01-05 16:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
15579,15579,15579,2006-01-05 16:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15580,15580,15580,2006-01-05 16:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
15581,15581,15581,2006-01-05 16:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
15582,15582,15582,2006-01-05 16:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15583,15583,15583,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15584,15584,15584,2006-01-05 17:00:00,2.25,153.4772,-28.5047,The Pocket (Marshalls Creek)
15585,15585,15585,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15586,15586,15586,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15587,15587,15587,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15588,15588,15588,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15589,15589,15589,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15590,15590,15590,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15591,15591,15591,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15592,15592,15592,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15593,15593,15593,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15594,15594,15594,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15595,15595,15595,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15596,15596,15596,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15597,15597,15597,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15598,15598,15598,2006-01-05 17:00:00,2.24,153.4772,-28.5047,The Pocket (Marshalls Creek)
15599,15599,15599,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15600,15600,15600,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15601,15601,15601,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15602,15602,15602,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15603,15603,15603,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15604,15604,15604,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15605,15605,15605,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15606,15606,15606,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15607,15607,15607,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15608,15608,15608,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15609,15609,15609,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15610,15610,15610,2006-01-05 17:00:00,2.23,153.4772,-28.5047,The Pocket (Marshalls Creek)
15611,15611,15611,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15612,15612,15612,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15613,15613,15613,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15614,15614,15614,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15615,15615,15615,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15616,15616,15616,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15617,15617,15617,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15618,15618,15618,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15619,15619,15619,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15620,15620,15620,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15621,15621,15621,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15622,15622,15622,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15623,15623,15623,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15624,15624,15624,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15625,15625,15625,2006-01-05 17:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15626,15626,15626,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15627,15627,15627,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15628,15628,15628,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15629,15629,15629,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15630,15630,15630,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15631,15631,15631,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15632,15632,15632,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15633,15633,15633,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15634,15634,15634,2006-01-05 17:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15635,15635,15635,2006-01-05 18:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15636,15636,15636,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15637,15637,15637,2006-01-05 18:00:00,2.22,153.4772,-28.5047,The Pocket (Marshalls Creek)
15638,15638,15638,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15639,15639,15639,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15640,15640,15640,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15641,15641,15641,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15642,15642,15642,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15643,15643,15643,2006-01-05 18:00:00,2.21,153.4772,-28.5047,The Pocket (Marshalls Creek)
15644,15644,15644,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15645,15645,15645,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15646,15646,15646,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15647,15647,15647,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15648,15648,15648,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15649,15649,15649,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15650,15650,15650,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15651,15651,15651,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15652,15652,15652,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15653,15653,15653,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15654,15654,15654,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15655,15655,15655,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15656,15656,15656,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15657,15657,15657,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15658,15658,15658,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15659,15659,15659,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15660,15660,15660,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15661,15661,15661,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15662,15662,15662,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15663,15663,15663,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15664,15664,15664,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15665,15665,15665,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15666,15666,15666,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15667,15667,15667,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15668,15668,15668,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15669,15669,15669,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15670,15670,15670,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15671,15671,15671,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15672,15672,15672,2006-01-05 18:00:00,2.2,153.4772,-28.5047,The Pocket (Marshalls Creek)
15673,15673,15673,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15674,15674,15674,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15675,15675,15675,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15676,15676,15676,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15677,15677,15677,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15678,15678,15678,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15679,15679,15679,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15680,15680,15680,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15681,15681,15681,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15682,15682,15682,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15683,15683,15683,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15684,15684,15684,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15685,15685,15685,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15686,15686,15686,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15687,15687,15687,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15688,15688,15688,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15689,15689,15689,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15690,15690,15690,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15691,15691,15691,2006-01-05 18:00:00,2.19,153.4772,-28.5047,The Pocket (Marshalls Creek)
15692,15692,15692,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15693,15693,15693,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15694,15694,15694,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15695,15695,15695,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15696,15696,15696,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15697,15697,15697,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15698,15698,15698,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15699,15699,15699,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15700,15700,15700,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15701,15701,15701,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15702,15702,15702,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15703,15703,15703,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15704,15704,15704,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15705,15705,15705,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15706,15706,15706,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15707,15707,15707,2006-01-05 18:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15708,15708,15708,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15709,15709,15709,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15710,15710,15710,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15711,15711,15711,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15712,15712,15712,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15713,15713,15713,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15714,15714,15714,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15715,15715,15715,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15716,15716,15716,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15717,15717,15717,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15718,15718,15718,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15719,15719,15719,2006-01-05 19:00:00,2.18,153.4772,-28.5047,The Pocket (Marshalls Creek)
15720,15720,15720,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15721,15721,15721,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15722,15722,15722,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15723,15723,15723,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15724,15724,15724,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15725,15725,15725,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15726,15726,15726,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15727,15727,15727,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15728,15728,15728,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15729,15729,15729,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15730,15730,15730,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15731,15731,15731,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15732,15732,15732,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15733,15733,15733,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15734,15734,15734,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15735,15735,15735,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15736,15736,15736,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15737,15737,15737,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15738,15738,15738,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15739,15739,15739,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15740,15740,15740,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15741,15741,15741,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15742,15742,15742,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15743,15743,15743,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15744,15744,15744,2006-01-05 19:00:00,2.17,153.4772,-28.5047,The Pocket (Marshalls Creek)
15745,15745,15745,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15746,15746,15746,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15747,15747,15747,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15748,15748,15748,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15749,15749,15749,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15750,15750,15750,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15751,15751,15751,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15752,15752,15752,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15753,15753,15753,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15754,15754,15754,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15755,15755,15755,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15756,15756,15756,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15757,15757,15757,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15758,15758,15758,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15759,15759,15759,2006-01-05 19:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15760,15760,15760,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15761,15761,15761,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15762,15762,15762,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15763,15763,15763,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15764,15764,15764,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15765,15765,15765,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15766,15766,15766,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15767,15767,15767,2006-01-05 20:00:00,2.16,153.4772,-28.5047,The Pocket (Marshalls Creek)
15768,15768,15768,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15769,15769,15769,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15770,15770,15770,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15771,15771,15771,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15772,15772,15772,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15773,15773,15773,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15774,15774,15774,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15775,15775,15775,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15776,15776,15776,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15777,15777,15777,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15778,15778,15778,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15779,15779,15779,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15780,15780,15780,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15781,15781,15781,2006-01-05 20:00:00,2.15,153.4772,-28.5047,The Pocket (Marshalls Creek)
15782,15782,15782,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15783,15783,15783,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15784,15784,15784,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15785,15785,15785,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15786,15786,15786,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15787,15787,15787,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15788,15788,15788,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15789,15789,15789,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15790,15790,15790,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15791,15791,15791,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15792,15792,15792,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15793,15793,15793,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15794,15794,15794,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15795,15795,15795,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15796,15796,15796,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15797,15797,15797,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15798,15798,15798,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15799,15799,15799,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15800,15800,15800,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15801,15801,15801,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15802,15802,15802,2006-01-05 20:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15803,15803,15803,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15804,15804,15804,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15805,15805,15805,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15806,15806,15806,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15807,15807,15807,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15808,15808,15808,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15809,15809,15809,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15810,15810,15810,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15811,15811,15811,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15812,15812,15812,2006-01-05 20:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15813,15813,15813,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15814,15814,15814,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15815,15815,15815,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15816,15816,15816,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15817,15817,15817,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15818,15818,15818,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15819,15819,15819,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15820,15820,15820,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15821,15821,15821,2006-01-05 21:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15822,15822,15822,2006-01-05 21:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15823,15823,15823,2006-01-05 21:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15824,15824,15824,2006-01-05 21:00:00,2.14,153.4772,-28.5047,The Pocket (Marshalls Creek)
15825,15825,15825,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15826,15826,15826,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15827,15827,15827,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15828,15828,15828,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15829,15829,15829,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15830,15830,15830,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15831,15831,15831,2006-01-05 21:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
15832,15832,15832,2006-01-05 21:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
15833,15833,15833,2006-01-05 21:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
15834,15834,15834,2006-01-05 21:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
15835,15835,15835,2006-01-05 21:00:00,2.12,153.4772,-28.5047,The Pocket (Marshalls Creek)
15836,15836,15836,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15837,15837,15837,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15838,15838,15838,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
15839,15839,15839,2006-01-05 21:00:00,2.13,153.4772,-28.5047,The Pocket (Marshalls Creek)
